USER_ID,AGE,EDUCATION_LEVEL
11266,31.0,Secondary
11267,57.0,Secondary
11268,37.0,Secondary
11269,25.0,University
11270,7.0,JC
11271,47.0,Postgrad
11272,52.0,Secondary
11273,29.0,Poly
11274,42.0,JC
11275,33.0,Postgrad
11276,37.0,University
11277,32.0,JC
11278,34.0,Postgrad
11279,27.0,Postgrad
11280,7.0,JC
11281,50.0,Secondary
11282,48.0,Secondary
11283,28.0,Secondary
11284,30.0,Poly
11285,26.0,Poly
11286,37.0,JC
11287,27.0,JC
11288,16.0,Postgrad
11289,37.0,Poly
11290,19.0,Secondary
11291,20.0,JC
11292,56.0,Poly
11293,13.0,Poly
11294,34.0,Secondary
11295,27.0,Postgrad
11296,25.0,Secondary
11297,31.0,Poly
11298,30.0,University
11299,38.0,Secondary
11300,23.0,JC
11301,29.0,Poly
11302,37.0,Poly
11303,31.0,Poly
11304,27.0,Secondary
11305,39.0,Poly
11306,25.0,Poly
11307,28.0,Secondary
11308,23.0,University
11309,24.0,Postgrad
11310,26.0,Postgrad
11311,38.0,Secondary
11312,34.0,Poly
11313,22.0,University
11314,23.0,University
11315,26.0,Secondary
11316,22.0,University
11317,40.0,Postgrad
11318,-4.0,Poly
11319,33.0,Postgrad
11320,35.0,JC
11321,27.0,Poly
11322,47.0,JC
11323,24.0,JC
11324,27.0,Poly
11325,50.0,University
11326,45.0,University
11327,45.0,Postgrad
11328,23.0,University
11329,23.0,Postgrad
11330,17.0,Poly
11331,38.0,Secondary
11332,15.0,Postgrad
11333,53.0,Postgrad
11334,17.0,Secondary
11335,35.0,JC
11336,41.0,Postgrad
11337,19.0,Postgrad
11338,40.0,JC
11339,14.0,Secondary
11340,16.0,Poly
11341,17.0,JC
11342,38.0,Postgrad
11343,28.0,Secondary
11344,28.0,University
11345,19.0,Secondary
11346,18.0,JC
11347,45.0,JC
11348,34.0,Secondary
11349,28.0,Secondary
11350,28.0,Postgrad
11351,30.0,JC
11352,32.0,Poly
11353,28.0,University
11354,10.0,University
11355,20.0,Poly
11356,41.0,University
11357,20.0,Postgrad
11358,26.0,Postgrad
11359,48.0,JC
11360,48.0,Secondary
11361,35.0,Secondary
11362,44.0,Postgrad
11363,44.0,Secondary
11364,43.0,JC
11365,29.0,Secondary
11366,19.0,Secondary
11367,46.0,JC
11368,27.0,Postgrad
11369,27.0,Postgrad
11370,23.0,JC
11371,25.0,Poly
11372,20.0,Poly
11373,36.0,Poly
11374,55.0,Poly
11375,37.0,Secondary
11376,35.0,Postgrad
11377,36.0,Poly
11378,24.0,Postgrad
11379,30.0,Secondary
11380,24.0,JC
11381,22.0,Poly
11382,22.0,University
11383,27.0,Poly
11384,26.0,Secondary
11385,29.0,JC
11386,38.0,Secondary
11387,38.0,Poly
11388,22.0,JC
11389,44.0,Postgrad
11390,46.0,University
11391,30.0,Poly
11392,27.0,Postgrad
11393,26.0,University
11394,8.0,Postgrad
11395,15.0,University
11396,33.0,JC
11397,31.0,University
11398,22.0,Poly
11399,40.0,Secondary
11400,20.0,Postgrad
11401,21.0,Poly
11402,29.0,Postgrad
11403,28.0,University
11404,22.0,Poly
11405,19.0,Postgrad
11406,37.0,Poly
11407,17.0,Poly
11408,28.0,Secondary
11409,25.0,Secondary
11410,20.0,Postgrad
11411,27.0,Postgrad
11412,26.0,University
11413,51.0,Poly
11414,29.0,Poly
11415,31.0,University
11416,26.0,Poly
11417,34.0,Secondary
11418,27.0,University
11419,44.0,Poly
11420,51.0,University
11421,23.0,JC
11422,16.0,Poly
11423,37.0,JC
11424,23.0,University
11425,31.0,Postgrad
11426,38.0,University
11427,25.0,JC
11428,21.0,Poly
11429,27.0,Poly
11430,12.0,Poly
11431,31.0,University
11432,22.0,Postgrad
11433,33.0,JC
11434,28.0,Postgrad
11435,38.0,Postgrad
11436,36.0,Secondary
11437,31.0,Postgrad
11438,28.0,Poly
11439,28.0,University
11440,35.0,University
11441,17.0,Poly
11442,40.0,Poly
11443,28.0,Postgrad
11444,17.0,Poly
11445,30.0,Secondary
11446,21.0,Poly
11447,39.0,University
11448,31.0,Postgrad
11449,21.0,JC
11450,31.0,Postgrad
11451,31.0,Poly
11452,38.0,University
11453,23.0,Secondary
11454,50.0,JC
11455,37.0,Secondary
11456,10.0,Poly
11457,12.0,Secondary
11458,55.0,University
11459,44.0,JC
11460,35.0,JC
11461,45.0,Secondary
11462,33.0,Poly
11463,23.0,JC
11464,23.0,University
11465,20.0,University
11466,16.0,Secondary
11467,33.0,Poly
11468,28.0,JC
11469,23.0,University
11470,29.0,JC
11471,32.0,University
11472,15.0,Postgrad
11473,13.0,Postgrad
11474,19.0,University
11475,12.0,Secondary
11476,34.0,University
11477,15.0,University
11478,35.0,Postgrad
11479,32.0,Postgrad
11480,38.0,Secondary
11481,24.0,JC
11482,28.0,University
11483,42.0,Secondary
11484,24.0,Poly
11485,29.0,University
11486,39.0,Secondary
11487,39.0,Secondary
11488,8.0,Postgrad
11489,16.0,University
11490,24.0,JC
11491,39.0,Postgrad
11492,34.0,University
11493,29.0,University
11494,36.0,Poly
11495,36.0,University
11496,38.0,University
11497,35.0,Postgrad
11498,16.0,Secondary
11499,36.0,JC
11500,28.0,University
11501,38.0,Poly
11502,30.0,JC
11503,31.0,JC
11504,59.0,Secondary
11505,45.0,Secondary
11506,39.0,University
11507,19.0,Poly
11508,40.0,Secondary
11509,38.0,Secondary
11510,30.0,Postgrad
11511,40.0,University
11512,17.0,University
11513,33.0,JC
11514,35.0,Secondary
11515,32.0,Secondary
11516,35.0,Secondary
11517,29.0,JC
11518,40.0,Postgrad
11519,30.0,Secondary
11520,41.0,Postgrad
11521,35.0,University
11522,31.0,Poly
11523,12.0,JC
11524,18.0,JC
11525,23.0,JC
11526,34.0,Secondary
11527,31.0,University
11528,41.0,Secondary
11529,25.0,Poly
11530,31.0,Secondary
11531,36.0,University
11532,31.0,JC
11533,16.0,Poly
11534,20.0,University
11535,40.0,Secondary
11536,23.0,Postgrad
11537,26.0,JC
11538,42.0,University
11539,15.0,Poly
11540,37.0,Poly
11541,28.0,Poly
11542,43.0,Postgrad
11543,23.0,University
11544,22.0,Poly
11545,24.0,JC
11546,53.0,University
11547,14.0,University
11548,13.0,Poly
11549,16.0,Postgrad
11550,20.0,Poly
11551,20.0,University
11552,35.0,Poly
11553,37.0,JC
11554,33.0,Secondary
11555,8.0,University
11556,31.0,Poly
11557,24.0,Postgrad
11558,29.0,JC
11559,30.0,JC
11560,43.0,JC
11561,21.0,Poly
11562,33.0,Secondary
11563,39.0,JC
11564,27.0,JC
11565,29.0,University
11566,29.0,University
11567,36.0,Poly
11568,28.0,University
11569,22.0,Postgrad
11570,35.0,University
11571,9.0,University
11572,43.0,University
11573,30.0,University
11574,35.0,Poly
11575,15.0,JC
11576,20.0,Secondary
11577,44.0,Postgrad
11578,43.0,Postgrad
11579,36.0,Secondary
11580,20.0,University
11581,11.0,Postgrad
11582,45.0,JC
11583,15.0,Poly
11584,36.0,Postgrad
11585,19.0,Secondary
11586,36.0,Poly
11587,18.0,University
11588,33.0,Secondary
11589,23.0,Postgrad
11590,45.0,Secondary
11591,39.0,Secondary
11592,47.0,Postgrad
11593,27.0,Poly
11594,44.0,University
11595,37.0,Poly
11596,29.0,Secondary
11597,28.0,Secondary
11598,27.0,University
11599,24.0,University
11600,25.0,Postgrad
11601,39.0,JC
11602,38.0,Postgrad
11603,30.0,Poly
11604,45.0,Secondary
11605,34.0,Secondary
11606,27.0,University
11607,18.0,University
11608,30.0,Secondary
11609,26.0,JC
11610,32.0,University
11611,38.0,Secondary
11612,33.0,University
11613,24.0,Postgrad
11614,13.0,Poly
11615,26.0,JC
11616,32.0,JC
11617,20.0,Secondary
11618,27.0,University
11619,30.0,JC
11620,22.0,University
11621,12.0,Secondary
11622,21.0,University
11623,33.0,University
11624,43.0,Secondary
11625,24.0,University
11626,36.0,Postgrad
11627,27.0,JC
11628,52.0,Secondary
11629,38.0,Poly
11630,43.0,JC
11631,27.0,Poly
11632,19.0,University
11633,16.0,Postgrad
11634,26.0,Poly
11635,41.0,JC
11636,33.0,University
11637,23.0,Secondary
11638,48.0,Secondary
11639,35.0,JC
11640,30.0,Poly
11641,35.0,Postgrad
11642,36.0,Postgrad
11643,30.0,JC
11644,23.0,Poly
11645,32.0,JC
11646,49.0,Postgrad
11647,37.0,JC
11648,32.0,Secondary
11649,14.0,JC
11650,60.0,University
11651,27.0,University
11652,29.0,University
11653,30.0,JC
11654,48.0,Postgrad
11655,34.0,University
11656,40.0,Postgrad
11657,27.0,Postgrad
11658,32.0,Poly
11659,19.0,Secondary
11660,16.0,JC
11661,12.0,Poly
11662,24.0,JC
11663,22.0,Poly
11664,38.0,Postgrad
11665,35.0,Poly
11666,23.0,University
11667,33.0,Secondary
11668,48.0,JC
11669,27.0,University
11670,28.0,JC
11671,40.0,Secondary
11672,24.0,JC
11673,43.0,Poly
11674,40.0,Secondary
11675,26.0,Secondary
11676,39.0,Secondary
11677,24.0,Secondary
11678,38.0,Postgrad
11679,15.0,JC
11680,8.0,Postgrad
11681,17.0,Poly
11682,39.0,JC
11683,4.0,Postgrad
11684,19.0,Postgrad
11685,32.0,Secondary
11686,39.0,Postgrad
11687,48.0,Postgrad
11688,18.0,Secondary
11689,40.0,University
11690,37.0,JC
11691,28.0,University
11692,23.0,Postgrad
11693,17.0,Postgrad
11694,4.0,University
11695,42.0,University
11696,35.0,JC
11697,29.0,University
11698,31.0,Poly
11699,4.0,Postgrad
11700,36.0,Secondary
11701,44.0,Secondary
11702,50.0,Poly
11703,20.0,Secondary
11704,26.0,Poly
11705,24.0,Secondary
11706,37.0,Postgrad
11707,23.0,Postgrad
11708,20.0,Postgrad
11709,44.0,Secondary
11710,30.0,Poly
11711,36.0,Postgrad
11712,22.0,Poly
11713,41.0,Poly
11714,37.0,University
11715,37.0,JC
11716,32.0,University
11717,19.0,JC
11718,35.0,Postgrad
11719,36.0,Poly
11720,35.0,Poly
11721,30.0,Secondary
11722,17.0,University
11723,28.0,Secondary
11724,27.0,Secondary
11725,38.0,Secondary
11726,26.0,JC
11727,23.0,Postgrad
11728,35.0,Secondary
11729,53.0,University
11730,36.0,Poly
11731,36.0,Secondary
11732,33.0,Poly
11733,39.0,JC
11734,43.0,JC
11735,28.0,Poly
11736,41.0,University
11737,49.0,University
11738,31.0,Postgrad
11739,43.0,JC
11740,45.0,JC
11741,22.0,Poly
11742,25.0,JC
11743,32.0,University
11744,33.0,JC
11745,26.0,Postgrad
11746,41.0,Poly
11747,39.0,JC
11748,4.0,Secondary
11749,9.0,JC
11750,49.0,Postgrad
11751,48.0,Postgrad
11752,39.0,University
11753,8.0,JC
11754,24.0,Secondary
11755,16.0,Secondary
11756,24.0,University
11757,50.0,Poly
11758,42.0,Secondary
11759,26.0,JC
11760,40.0,JC
11761,12.0,Poly
11762,40.0,Secondary
11763,21.0,JC
11764,19.0,University
11765,23.0,Poly
11766,38.0,University
11767,26.0,JC
11768,31.0,JC
11769,35.0,JC
11770,17.0,Poly
11771,18.0,Poly
11772,26.0,JC
11773,39.0,University
11774,38.0,University
11775,18.0,University
11776,28.0,Postgrad
11777,39.0,Poly
11778,25.0,Secondary
11779,36.0,Secondary
11780,44.0,Postgrad
11781,29.0,Secondary
11782,36.0,Poly
11783,33.0,Postgrad
11784,9.0,JC
11785,37.0,Secondary
11786,20.0,Secondary
11787,36.0,Poly
11788,39.0,Poly
11789,19.0,University
11790,28.0,Secondary
11791,12.0,JC
11792,30.0,Poly
11793,33.0,University
11794,41.0,Poly
11795,35.0,Poly
11796,34.0,Secondary
11797,47.0,Poly
11798,27.0,Secondary
11799,30.0,Secondary
11800,39.0,Poly
11801,31.0,Poly
11802,26.0,Secondary
11803,33.0,JC
11804,28.0,Poly
11805,30.0,Secondary
11806,30.0,Secondary
11807,31.0,Poly
11808,26.0,JC
11809,49.0,Postgrad
11810,35.0,Secondary
11811,39.0,Poly
11812,26.0,University
11813,44.0,Poly
11814,25.0,University
11815,47.0,Poly
11816,20.0,Poly
11817,29.0,Poly
11818,31.0,Postgrad
11819,26.0,JC
11820,25.0,Postgrad
11821,25.0,Secondary
11822,27.0,University
11823,27.0,JC
11824,26.0,University
11825,19.0,JC
11826,32.0,Postgrad
11827,23.0,University
11828,36.0,University
11829,22.0,JC
11830,31.0,University
11831,36.0,JC
11832,17.0,Secondary
11833,26.0,Secondary
11834,30.0,Secondary
11835,36.0,JC
11836,21.0,Secondary
11837,32.0,JC
11838,21.0,JC
11839,32.0,Poly
11840,17.0,University
11841,22.0,Secondary
11842,29.0,University
11843,32.0,University
11844,39.0,University
11845,33.0,Postgrad
11846,29.0,University
11847,35.0,JC
11848,21.0,Poly
11849,36.0,JC
11850,24.0,University
11851,28.0,JC
11852,37.0,University
11853,22.0,JC
11854,32.0,JC
11855,34.0,University
11856,29.0,Secondary
11857,2.0,JC
11858,18.0,University
11859,32.0,University
11860,36.0,JC
11861,31.0,University
11862,28.0,Postgrad
11863,37.0,Poly
11864,22.0,University
11865,52.0,University
11866,40.0,University
11867,36.0,Poly
11868,35.0,Poly
11869,38.0,University
11870,29.0,Poly
11871,36.0,Secondary
11872,35.0,University
11873,34.0,JC
11874,33.0,Poly
11875,18.0,Secondary
11876,23.0,Postgrad
11877,24.0,Secondary
11878,41.0,Postgrad
11879,35.0,Poly
11880,40.0,Poly
11881,36.0,JC
11882,18.0,Postgrad
11883,35.0,JC
11884,22.0,Postgrad
11885,28.0,Secondary
11886,41.0,University
11887,19.0,Secondary
11888,28.0,Poly
11889,37.0,Secondary
11890,38.0,Poly
11891,31.0,University
11892,18.0,Poly
11893,38.0,JC
11894,28.0,JC
11895,35.0,Poly
11896,49.0,Postgrad
11897,19.0,Postgrad
11898,24.0,Poly
11899,24.0,Secondary
11900,15.0,Poly
11901,38.0,Secondary
11902,27.0,JC
11903,18.0,Postgrad
11904,35.0,Postgrad
11905,44.0,JC
11906,33.0,Secondary
11907,22.0,Postgrad
11908,27.0,Secondary
11909,20.0,Postgrad
11910,18.0,Postgrad
11911,30.0,Poly
11912,42.0,Secondary
11913,14.0,JC
11914,36.0,JC
11915,30.0,JC
11916,29.0,JC
11917,43.0,JC
11918,22.0,Postgrad
11919,41.0,Secondary
11920,39.0,Secondary
11921,37.0,Secondary
11922,21.0,Poly
11923,24.0,Poly
11924,17.0,Secondary
11925,15.0,Postgrad
11926,18.0,University
11927,32.0,Secondary
11928,38.0,Secondary
11929,37.0,JC
11930,32.0,Poly
11931,17.0,Poly
11932,37.0,University
11933,18.0,Poly
11934,33.0,Poly
11935,20.0,JC
11936,15.0,Secondary
11937,26.0,Postgrad
11938,42.0,Postgrad
11939,31.0,Secondary
11940,41.0,University
11941,17.0,Secondary
11942,40.0,JC
11943,29.0,University
11944,20.0,Poly
11945,58.0,Postgrad
11946,24.0,Postgrad
11947,28.0,University
11948,26.0,University
11949,29.0,University
11950,38.0,University
11951,29.0,University
11952,25.0,Postgrad
11953,30.0,Postgrad
11954,32.0,JC
11955,18.0,Poly
11956,34.0,JC
11957,45.0,JC
11958,12.0,JC
11959,33.0,University
11960,19.0,Postgrad
11961,34.0,JC
11962,30.0,University
11963,34.0,Postgrad
11964,22.0,Poly
11965,18.0,JC
11966,42.0,Secondary
11967,39.0,Secondary
11968,25.0,Secondary
11969,44.0,Secondary
11970,36.0,Postgrad
11971,39.0,University
11972,20.0,JC
11973,26.0,Postgrad
11974,13.0,JC
11975,20.0,Poly
11976,32.0,Postgrad
11977,15.0,Postgrad
11978,26.0,Poly
11979,25.0,Poly
11980,24.0,Postgrad
11981,37.0,University
11982,10.0,Postgrad
11983,34.0,Poly
11984,37.0,Secondary
11985,36.0,JC
11986,20.0,Poly
11987,33.0,Secondary
11988,28.0,Poly
11989,36.0,Poly
11990,42.0,Postgrad
11991,47.0,Postgrad
11992,29.0,Postgrad
11993,28.0,Secondary
11994,39.0,JC
11995,12.0,Postgrad
11996,36.0,Secondary
11997,26.0,Secondary
11998,6.0,JC
11999,4.0,Secondary
12000,44.0,University
12001,48.0,Poly
12002,27.0,Postgrad
12003,19.0,JC
12004,25.0,Poly
12005,41.0,University
12006,30.0,JC
12007,28.0,Postgrad
12008,34.0,Postgrad
12009,35.0,Poly
12010,34.0,Secondary
12011,26.0,Postgrad
12012,35.0,Poly
12013,27.0,Postgrad
12014,36.0,University
12015,39.0,University
12016,28.0,University
12017,27.0,Poly
12018,23.0,Poly
12019,32.0,Secondary
12020,42.0,JC
12021,31.0,Secondary
12022,30.0,Secondary
12023,12.0,Postgrad
12024,25.0,JC
12025,25.0,Poly
12026,33.0,University
12027,24.0,Secondary
12028,32.0,University
12029,33.0,Poly
12030,30.0,JC
12031,16.0,Postgrad
12032,39.0,Secondary
12033,40.0,University
12034,23.0,Poly
12035,14.0,Secondary
12036,30.0,Postgrad
12037,16.0,Postgrad
12038,36.0,Poly
12039,39.0,University
12040,33.0,Secondary
12041,29.0,Poly
12042,16.0,Poly
12043,16.0,University
12044,30.0,Poly
12045,39.0,Postgrad
12046,21.0,Secondary
12047,31.0,JC
12048,53.0,JC
12049,25.0,Poly
12050,27.0,Secondary
12051,29.0,Poly
12052,10.0,Poly
12053,42.0,Secondary
12054,9.0,Postgrad
12055,36.0,JC
12056,27.0,Postgrad
12057,28.0,Poly
12058,38.0,Poly
12059,23.0,JC
12060,29.0,University
12061,23.0,Poly
12062,34.0,Postgrad
12063,36.0,University
12064,37.0,Secondary
12065,23.0,JC
12066,19.0,University
12067,34.0,Secondary
12068,56.0,Poly
12069,9.0,Postgrad
12070,39.0,Postgrad
12071,23.0,Poly
12072,22.0,Secondary
12073,46.0,Secondary
12074,33.0,University
12075,47.0,Poly
12076,36.0,Secondary
12077,39.0,Secondary
12078,36.0,University
12079,27.0,JC
12080,15.0,JC
12081,25.0,University
12082,46.0,Postgrad
12083,23.0,JC
12084,19.0,Poly
12085,29.0,JC
12086,27.0,University
12087,48.0,JC
12088,46.0,Poly
12089,28.0,University
12090,29.0,University
12091,39.0,JC
12092,27.0,Secondary
12093,40.0,Poly
12094,31.0,Postgrad
12095,38.0,University
12096,44.0,Poly
12097,36.0,University
12098,24.0,Poly
12099,24.0,Poly
12100,22.0,University
12101,35.0,Postgrad
12102,6.0,JC
12103,25.0,JC
12104,36.0,JC
12105,39.0,JC
12106,17.0,JC
12107,40.0,Poly
12108,21.0,Secondary
12109,30.0,Secondary
12110,37.0,Poly
12111,24.0,Secondary
12112,33.0,Secondary
12113,47.0,Postgrad
12114,14.0,Postgrad
12115,25.0,Secondary
12116,23.0,University
12117,27.0,Poly
12118,32.0,Secondary
12119,22.0,Postgrad
12120,28.0,Postgrad
12121,22.0,Poly
12122,39.0,JC
12123,12.0,Poly
12124,26.0,Poly
12125,28.0,Postgrad
12126,24.0,Poly
12127,40.0,University
12128,34.0,Poly
12129,19.0,Postgrad
12130,32.0,Poly
12131,29.0,Poly
12132,26.0,Secondary
12133,29.0,Secondary
12134,39.0,Postgrad
12135,40.0,JC
12136,16.0,JC
12137,35.0,JC
12138,24.0,University
12139,20.0,Poly
12140,23.0,University
12141,44.0,Postgrad
12142,24.0,JC
12143,30.0,Poly
12144,35.0,Poly
12145,28.0,University
12146,30.0,University
12147,17.0,Secondary
12148,26.0,JC
12149,25.0,Poly
12150,21.0,University
12151,31.0,JC
12152,15.0,Poly
12153,36.0,Secondary
12154,15.0,Postgrad
12155,27.0,University
12156,23.0,JC
12157,39.0,JC
12158,35.0,Secondary
12159,34.0,Postgrad
12160,25.0,Postgrad
12161,11.0,JC
12162,36.0,JC
12163,14.0,University
12164,39.0,Postgrad
12165,36.0,JC
12166,38.0,University
12167,29.0,Poly
12168,37.0,Postgrad
12169,39.0,Secondary
12170,25.0,Postgrad
12171,17.0,University
12172,51.0,Secondary
12173,9.0,Postgrad
12174,33.0,Postgrad
12175,23.0,University
12176,36.0,Postgrad
12177,24.0,Postgrad
12178,38.0,University
12179,50.0,Postgrad
12180,23.0,Secondary
12181,32.0,JC
12182,51.0,University
12183,35.0,Postgrad
12184,37.0,Secondary
12185,12.0,Postgrad
12186,19.0,University
12187,28.0,Secondary
12188,27.0,Poly
12189,36.0,University
12190,18.0,Secondary
12191,46.0,University
12192,32.0,Secondary
12193,41.0,Postgrad
12194,14.0,University
12195,38.0,Secondary
12196,34.0,University
12197,30.0,University
12198,24.0,Poly
12199,21.0,Postgrad
12200,19.0,Postgrad
12201,40.0,Poly
12202,36.0,Poly
12203,36.0,JC
12204,40.0,Postgrad
12205,41.0,University
12206,24.0,Secondary
12207,30.0,Secondary
12208,41.0,University
12209,25.0,Poly
12210,38.0,Secondary
12211,17.0,JC
12212,19.0,University
12213,28.0,Poly
12214,45.0,Secondary
12215,43.0,Secondary
12216,31.0,University
12217,31.0,Poly
12218,15.0,JC
12219,56.0,Secondary
12220,24.0,Postgrad
12221,31.0,JC
12222,33.0,Secondary
12223,30.0,Poly
12224,17.0,University
12225,32.0,JC
12226,31.0,Postgrad
12227,20.0,Secondary
12228,18.0,Secondary
12229,30.0,Poly
12230,31.0,Secondary
12231,28.0,Secondary
12232,29.0,Postgrad
12233,37.0,Secondary
12234,43.0,JC
12235,16.0,JC
12236,40.0,University
12237,45.0,Postgrad
12238,38.0,University
12239,19.0,JC
12240,21.0,Poly
12241,42.0,University
12242,42.0,JC
12243,32.0,JC
12244,8.0,Postgrad
12245,22.0,Secondary
12246,13.0,Poly
12247,17.0,Poly
12248,36.0,Postgrad
12249,20.0,Poly
12250,27.0,Secondary
12251,20.0,JC
12252,34.0,Postgrad
12253,36.0,Postgrad
12254,38.0,Poly
12255,29.0,University
12256,25.0,Poly
12257,36.0,JC
12258,33.0,Secondary
12259,28.0,Postgrad
12260,50.0,JC
12261,30.0,Secondary
12262,46.0,University
12263,25.0,JC
12264,5.0,Poly
12265,50.0,University
12266,29.0,University
12267,32.0,JC
12268,16.0,Secondary
12269,18.0,Postgrad
12270,18.0,Poly
12271,23.0,University
12272,29.0,Secondary
12273,34.0,JC
12274,15.0,Poly
12275,34.0,Postgrad
12276,26.0,JC
12277,28.0,Postgrad
12278,33.0,Secondary
12279,27.0,Postgrad
12280,20.0,Poly
12281,19.0,Poly
12282,34.0,Postgrad
12283,47.0,University
12284,16.0,University
12285,45.0,Poly
12286,42.0,Postgrad
12287,34.0,JC
12288,26.0,Poly
12289,21.0,University
12290,33.0,Postgrad
12291,34.0,University
12292,31.0,University
12293,37.0,University
12294,30.0,Poly
12295,42.0,Secondary
12296,27.0,Poly
12297,21.0,University
12298,29.0,Poly
12299,48.0,Poly
12300,-3.0,Secondary
12301,17.0,Poly
12302,33.0,University
12303,25.0,Postgrad
12304,22.0,University
12305,50.0,Secondary
12306,19.0,Poly
12307,43.0,JC
12308,34.0,Secondary
12309,14.0,Poly
12310,21.0,JC
12311,34.0,Poly
12312,37.0,JC
12313,35.0,Secondary
12314,16.0,University
12315,16.0,Postgrad
12316,43.0,Poly
12317,38.0,Poly
12318,27.0,Postgrad
12319,42.0,Postgrad
12320,33.0,Poly
12321,22.0,University
12322,35.0,University
12323,26.0,University
12324,21.0,Poly
12325,35.0,Secondary
12326,24.0,JC
12327,47.0,Postgrad
12328,28.0,Secondary
12329,21.0,University
12330,30.0,University
12331,32.0,Secondary
12332,35.0,Secondary
12333,18.0,University
12334,22.0,University
12335,45.0,Secondary
12336,34.0,Secondary
12337,13.0,University
12338,29.0,Poly
12339,36.0,University
12340,42.0,Poly
12341,26.0,Postgrad
12342,24.0,Poly
12343,30.0,Secondary
12344,33.0,JC
12345,40.0,JC
12346,32.0,Poly
12347,36.0,Postgrad
12348,35.0,Poly
12349,18.0,JC
12350,12.0,University
12351,43.0,Secondary
12352,48.0,Poly
12353,22.0,JC
12354,21.0,University
12355,50.0,Secondary
12356,23.0,Poly
12357,26.0,Postgrad
12358,31.0,Poly
12359,38.0,Poly
12360,36.0,Postgrad
12361,45.0,Postgrad
12362,26.0,JC
12363,25.0,Postgrad
12364,31.0,University
12365,44.0,University
12366,44.0,JC
12367,34.0,Postgrad
12368,25.0,Secondary
12369,35.0,University
12370,24.0,University
12371,34.0,Postgrad
12372,30.0,Postgrad
12373,39.0,University
12374,32.0,JC
12375,42.0,JC
12376,42.0,University
12377,23.0,Poly
12378,26.0,JC
12379,14.0,Poly
12380,24.0,Secondary
12381,31.0,University
12382,31.0,Postgrad
12383,39.0,University
12384,34.0,Secondary
12385,32.0,JC
12386,32.0,JC
12387,38.0,University
12388,32.0,Postgrad
12389,26.0,JC
12390,30.0,Postgrad
12391,52.0,Secondary
12392,36.0,Secondary
12393,22.0,Poly
12394,34.0,University
12395,21.0,University
12396,36.0,Secondary
12397,31.0,Postgrad
12398,47.0,University
12399,22.0,University
12400,41.0,University
12401,41.0,Secondary
12402,24.0,Poly
12403,26.0,JC
12404,23.0,JC
12405,19.0,University
12406,25.0,Poly
12407,15.0,Poly
12408,60.0,Poly
12409,35.0,JC
12410,24.0,Postgrad
12411,38.0,University
12412,14.0,JC
12413,24.0,Postgrad
12414,27.0,Postgrad
12415,34.0,JC
12416,20.0,JC
12417,20.0,University
12418,27.0,JC
